Timestamp	CO2_1 (62.5 Hz)
82.544	31.692408
82.56	31.692408
82.576	31.892403
82.592	31.999067
82.608	31.892403
82.624	31.892403
82.64	31.999067
82.656	32.092398
82.672	32.199062
82.688	32.292393
82.704	32.292393
82.72	32.292393
82.736	32.399057
82.752	32.492388
82.768	32.692383
82.784	32.799047
82.8	32.799047
82.816	32.799047
82.832	32.799047
82.848	32.892378
82.864	33.092373
82.88	33.292368
82.896	33.492363
82.912	33.599027
82.928	33.692358
82.944	33.692358
82.96	33.599027
82.976	33.492363
82.992	33.692358
83.008	33.799022
83.024	33.999017
83.04	34.292343
83.056	34.399007
83.072	34.399007
83.088	34.199012
83.104	34.292343
83.12	34.292343
83.136	34.399007
83.152	34.399007
83.168	34.399007
83.184	34.292343
83.2	34.292343
83.216	34.399007
83.232	34.692333
83.248	34.892328
83.264	35.092323
83.28	35.092323
83.296	35.092323
83.312	35.092323
83.328	35.092323
83.344	35.092323
83.36	35.092323
83.376	34.892328
83.392	34.798997
83.408	34.892328
83.424	34.998992
83.44	35.092323
83.456	35.092323
83.472	34.892328
83.488	34.998992
83.504	35.198987
83.52	35.292318
83.536	35.398982
83.552	35.398982
83.568	35.292318
83.584	35.292318
83.6	35.598977
83.616	35.798972
83.632	35.892303
83.648	35.892303
83.664	35.892303
83.68	35.998967
83.696	35.998967
83.712	35.998967
83.728	35.998967
83.744	36.092298
83.76	36.292293
83.776	36.292293
83.792	36.198962
83.808	36.092298
83.824	36.198962
83.84	36.198962
83.856	36.292293
83.872	36.292293
83.888	36.198962
83.904	36.292293
83.92	36.292293
83.936	36.292293
83.952	36.292293
83.968	36.292293
83.984	36.398957
84	36.398957
84.016	36.492288
84.032	36.492288
84.048	36.598952
84.064	36.692283
84.08	36.692283
84.096	36.892278
84.112	36.998942
84.128	36.998942
84.144	36.892278
84.16	36.798947
84.176	36.798947
84.192	36.798947
84.208	35.398982
84.224	30.199112
84.24	24.292593
84.256	19.292718
84.272	14.199512
84.288	10.799597
84.304	9.092973
84.32	7.399682
84.336	5.799722
84.352	4.493088
84.368	3.399782
84.384	2.693133
84.4	2.293143
84.416	2.093148
84.432	1.693158
84.448	1.493163
84.464	1.293168
84.48	1.093173
84.496	0.999842
84.512	0.893178
84.528	0.893178
84.544	0.893178
84.56	0.893178
84.576	0.799847
84.592	0.599852
84.608	0.399857
84.624	0.399857
84.64	0.493188
84.656	0.599852
84.672	0.693183
84.688	0.893178
84.704	0.999842
84.72	0.893178
84.736	0.893178
84.752	0.799847
84.768	0.693183
84.784	0.599852
84.8	0.599852
84.816	0.693183
84.832	0.693183
84.848	0.693183
84.864	0.693183
84.88	0.693183
84.896	0.799847
84.912	0.799847
84.928	0.693183
84.944	0.693183
84.96	0.693183
84.976	0.599852
84.992	0.599852
85.008	0.693183
85.024	0.799847
85.04	0.799847
85.056	0.799847
85.072	0.799847
85.088	0.799847
85.104	0.893178
85.12	0.799847
85.136	0.799847
85.152	0.799847
85.168	0.799847
85.184	0.799847
85.2	0.799847
85.216	0.693183
85.232	0.799847
85.248	0.693183
85.264	0.693183
85.28	0.693183
85.296	0.693183
85.312	0.693183
85.328	0.693183
85.344	0.599852
85.36	0.599852
85.376	0.599852
85.392	0.599852
85.408	0.599852
85.424	0.693183
85.44	0.693183
85.456	0.693183
85.472	0.693183
85.488	0.693183
85.504	0.693183
85.52	0.693183
85.536	0.693183
85.552	0.693183
85.568	0.693183
85.584	0.693183
85.6	0.693183
85.616	0.799847
85.632	0.893178
85.648	0.799847
85.664	0.693183
85.68	0.693183
85.696	0.799847
85.712	0.799847
85.728	0.693183
85.744	0.799847
85.76	0.799847
85.776	0.693183
85.792	0.799847
85.808	0.799847
85.824	0.893178
85.84	0.893178
85.856	0.893178
85.872	1.093173
85.888	1.599827
85.904	2.693133
85.92	4.399757
85.936	6.293043
85.952	8.292993
85.968	10.399607
85.984	12.599552
86	14.399507
86.016	16.399457
86.032	18.692733
86.048	20.799347
86.064	22.599302
86.08	23.892603
86.096	24.599252
86.112	25.292568
86.128	25.892553
86.144	26.292543
86.16	26.799197
86.176	27.199187
86.192	27.599177
86.208	27.892503
86.224	28.199162
86.24	28.399157
86.256	28.599152
86.272	28.799147
86.288	28.999142
86.304	29.092473
86.32	29.292468
86.336	29.492463
86.352	29.692458
86.368	29.892453
86.384	30.199112
86.4	30.292443
86.416	30.292443
86.432	30.399107
86.448	30.492438
86.464	30.599102
86.48	30.799097
86.496	30.892428
86.512	30.999092
86.528	30.999092
86.544	31.092423
86.56	31.199087
86.576	31.199087
86.592	31.292418
86.608	31.399082
86.624	31.599077
86.64	31.692408
86.656	31.599077
86.672	31.599077
86.688	31.799072
86.704	31.892403
86.72	31.892403
86.736	31.999067
86.752	32.092398
86.768	32.092398
86.784	32.199062
86.8	32.292393
86.816	32.399057
86.832	32.492388
86.848	32.492388
86.864	32.492388
86.88	32.599052
86.896	32.692383
86.912	32.692383
86.928	32.892378
86.944	33.092373
86.96	33.092373
86.976	33.092373
86.992	33.199037
87.008	33.292368
87.024	33.492363
87.04	33.599027
87.056	33.692358
87.072	33.799022
87.088	33.892353
87.104	34.092348
87.12	34.092348
87.136	34.199012
87.152	34.199012
87.168	34.092348
87.184	33.999017
87.2	34.092348
87.216	34.199012
87.232	34.199012
87.248	34.292343
87.264	34.399007
87.28	34.492338
87.296	34.599002
87.312	34.399007
87.328	34.292343
87.344	34.199012
87.36	34.292343
87.376	34.599002
87.392	34.692333
87.408	34.692333
87.424	34.798997
87.44	34.692333
87.456	34.692333
87.472	34.692333
87.488	34.692333
87.504	34.692333
87.52	34.798997
87.536	34.798997
87.552	34.798997
87.568	34.798997
87.584	34.892328
87.6	34.998992
87.616	35.092323
87.632	35.092323
87.648	35.198987
87.664	35.092323
87.68	35.092323
87.696	35.292318
87.712	35.398982
87.728	35.292318
87.744	35.292318
87.76	35.198987
87.776	35.292318
87.792	35.398982
87.808	35.598977
87.824	35.598977
87.84	35.492313
87.856	35.492313
87.872	35.598977
87.888	35.798972
87.904	35.892303
87.92	35.798972
87.936	35.598977
87.952	35.492313
87.968	35.598977
87.984	35.692308
88	35.892303
88.016	35.998967
88.032	35.998967
88.048	35.998967
88.064	36.092298
88.08	36.092298
88.096	35.998967
88.112	36.092298
88.128	36.198962
88.144	36.198962
88.16	36.198962
88.176	36.198962
88.192	36.492288
88.208	36.692283
88.224	36.692283
88.24	36.692283
88.256	36.692283
88.272	36.692283
88.288	36.598952
88.304	35.692308
88.32	31.892403
88.336	26.599202
88.352	22.199312
88.368	16.999442
88.384	12.799547
88.4	9.599627
88.416	6.599702
88.432	4.893078
88.448	4.199762
88.464	3.893103
88.48	3.293118
88.496	2.493138
88.512	1.999817
88.528	1.599827
88.544	1.293168
88.56	1.199837
88.576	1.093173
88.592	1.093173
88.608	0.999842
88.624	0.799847
88.64	0.693183
88.656	0.799847
88.672	0.893178
88.688	0.999842
88.704	0.893178
88.72	0.693183
88.736	0.599852
88.752	0.693183
88.768	0.693183
88.784	0.693183
88.8	0.799847
88.816	0.693183
88.832	0.599852
88.848	0.599852
88.864	0.599852
88.88	0.799847
88.896	0.799847
88.912	0.799847
88.928	0.693183
88.944	0.693183
88.96	0.693183
88.976	0.693183
88.992	0.693183
89.008	0.693183
89.024	0.599852
89.04	0.599852
89.056	0.599852
89.072	0.599852
89.088	0.799847
89.104	0.893178
89.12	0.893178
89.136	0.799847
89.152	0.693183
89.168	0.693183
89.184	0.599852
89.2	0.693183
89.216	0.799847
89.232	0.799847
89.248	0.799847
89.264	0.693183
89.28	0.693183
89.296	0.693183
89.312	0.693183
89.328	0.693183
89.344	0.693183
89.36	0.599852
89.376	0.693183
89.392	0.893178
89.408	0.893178
89.424	0.799847
89.44	0.893178
89.456	0.893178
89.472	0.693183
89.488	0.693183
89.504	0.799847
89.52	0.799847
89.536	0.893178
89.552	0.893178
89.568	0.799847
89.584	0.893178
89.6	0.893178
89.616	0.893178
89.632	0.893178
89.648	0.799847
89.664	0.799847
89.68	0.799847
89.696	0.693183
89.712	0.693183
89.728	0.693183
89.744	0.693183
89.76	0.693183
89.776	0.799847
89.792	0.799847
89.808	0.893178
89.824	0.999842
89.84	0.999842
89.856	1.093173
89.872	1.399832
89.888	1.999817
89.904	3.493113
89.92	5.599727
89.936	9.092973
89.952	12.599552
89.968	15.292818
89.984	17.092773
90	18.199412
90.016	18.999392
90.032	19.892703
90.048	20.999342
90.064	22.199312
90.08	23.292618
90.096	24.092598
90.112	24.892578
90.128	25.599227
90.144	26.092548
90.16	26.599202
90.176	26.892528
90.192	27.199187
90.208	27.492513
90.224	27.799172
90.24	27.999167
90.256	28.292493
90.272	28.492488
90.288	28.599152
90.304	28.799147
90.32	29.092473
90.336	29.199137
90.352	29.399132
90.368	29.599127
90.384	29.799122
90.4	29.892453
90.416	29.892453
90.432	29.999117
90.448	29.892453
90.464	29.999117
90.48	30.092448
90.496	30.199112
90.512	30.399107
90.528	30.492438
90.544	30.599102
90.56	30.492438
90.576	30.492438
90.592	30.599102
90.608	30.692433
90.624	30.799097
90.64	30.692433
90.656	30.799097
90.672	30.999092
90.688	31.292418
90.704	31.399082
90.72	31.292418
90.736	31.399082
90.752	31.492413
90.768	31.399082
90.784	31.399082
90.8	31.492413
90.816	31.692408
90.832	31.799072
90.848	31.799072
90.864	31.892403
90.88	32.092398
90.896	31.999067
90.912	31.999067
90.928	32.092398
90.944	32.292393
90.96	32.599052
90.976	32.799047
90.992	32.692383
91.008	32.692383
91.024	32.799047
91.04	32.799047
91.056	32.999042
91.072	33.199037
91.088	33.199037
91.104	33.292368
91.12	33.292368
91.136	33.399032
91.152	33.399032
91.168	33.399032
91.184	33.292368
91.2	33.492363
91.216	33.692358
91.232	33.892353
91.248	33.999017
91.264	34.092348
91.28	34.092348
91.296	33.999017
91.312	33.892353
91.328	33.799022
91.344	33.799022
91.36	33.892353
91.376	33.999017
91.392	33.999017
91.408	33.999017
91.424	33.892353
91.44	33.799022
91.456	33.892353
91.472	34.092348
91.488	34.199012
91.504	34.199012
91.52	34.199012
91.536	34.092348
91.552	34.092348
91.568	34.199012
91.584	34.399007
91.6	34.292343
91.616	34.199012
91.632	34.399007
91.648	34.492338
91.664	34.399007
91.68	34.492338
91.696	34.599002
91.712	34.692333
91.728	34.692333
91.744	34.692333
91.76	34.692333
91.776	34.692333
91.792	34.692333
91.808	34.798997
91.824	34.798997
91.84	34.892328
91.856	34.998992
91.872	34.998992
91.888	35.092323
91.904	35.198987
91.92	35.198987
91.936	35.198987
91.952	35.198987
91.968	35.092323
91.984	35.092323
92	35.198987
92.016	35.292318
92.032	35.492313
92.048	35.398982
92.064	35.492313
92.08	35.692308
92.096	35.692308
92.112	35.598977
92.128	35.798972
92.144	35.798972
92.16	33.399032
92.176	25.799222
92.192	18.799397
92.208	13.399532
92.224	9.399632
92.24	7.493013
92.256	5.893053
92.272	4.599752
92.288	3.999767
92.304	3.493113
92.32	2.799797
92.336	2.199812
92.352	1.799822
92.368	1.599827
92.384	1.399832
92.4	1.399832
92.416	1.199837
92.432	0.999842
92.448	0.893178
92.464	0.893178
92.48	0.893178
92.496	0.799847
92.512	0.799847
92.528	0.799847
92.544	0.693183
92.56	0.693183
92.576	0.693183
92.592	0.693183
92.608	0.599852
92.624	0.693183
92.64	0.799847
92.656	0.799847
92.672	0.799847
92.688	0.693183
92.704	0.693183
92.72	0.693183
92.736	0.693183
92.752	0.693183
92.768	0.693183
92.784	0.693183
92.8	0.799847
92.816	0.799847
92.832	0.799847
92.848	0.693183
92.864	0.693183
92.88	0.693183
92.896	0.693183
92.912	0.693183
92.928	0.693183
92.944	0.693183
92.96	0.693183
92.976	0.799847
92.992	0.799847
93.008	0.693183
93.024	0.693183
93.04	0.693183
93.056	0.799847
93.072	0.799847
93.088	0.799847
93.104	0.799847
93.12	0.799847
93.136	0.799847
93.152	0.799847
93.168	0.893178
93.184	0.893178
93.2	0.893178
93.216	0.799847
93.232	0.693183
93.248	0.693183
93.264	0.799847
93.28	0.799847
93.296	0.799847
93.312	0.599852
93.328	0.599852
93.344	0.693183
93.36	0.799847
93.376	0.799847
93.392	0.893178
93.408	0.893178
93.424	0.893178
93.44	0.893178
93.456	0.893178
93.472	0.999842
93.488	0.999842
93.504	0.999842
93.52	1.093173
93.536	0.999842
93.552	0.893178
93.568	0.999842
93.584	0.999842
93.6	0.893178
93.616	0.893178
93.632	0.893178
93.648	0.799847
93.664	0.799847
93.68	0.799847
93.696	0.799847
93.712	0.893178
93.728	0.999842
93.744	1.093173
93.76	1.599827
93.776	2.599802
93.792	4.693083
93.808	7.599677
93.824	10.799597
93.84	14.199512
93.856	17.492763
93.872	19.999367
93.888	21.692658
93.904	22.399307
93.92	22.692633
93.936	22.799297
93.952	22.892628
93.968	23.292618
93.984	23.799272
94	24.292593
94.016	24.799247
94.032	25.199237
94.048	25.399232
94.064	25.599227
94.08	25.892553
94.096	26.092548
94.112	26.492538
94.128	26.892528
94.144	27.292518
94.16	27.692508
94.176	27.999167
94.192	28.092498
94.208	28.199162
94.224	28.292493
94.24	28.599152
94.256	28.892478
94.272	29.199137
94.288	29.292468
94.304	29.399132
94.32	29.492463
94.336	29.599127
94.352	29.692458
94.368	29.799122
94.384	29.892453
94.4	30.092448
94.416	30.199112
94.432	30.292443
94.448	30.399107
94.464	30.492438
94.48	30.492438
94.496	30.599102
94.512	30.692433
94.528	30.799097
94.544	30.892428
94.56	30.999092
94.576	31.092423
94.592	31.199087
94.608	31.199087
94.624	31.292418
94.64	31.399082
94.656	31.492413
94.672	31.599077
94.688	31.492413
94.704	31.399082
94.72	31.492413
94.736	31.399082
94.752	31.399082
94.768	31.492413
94.784	31.692408
94.8	31.892403
94.816	31.892403
94.832	31.892403
94.848	31.999067
94.864	31.999067
94.88	31.999067
94.896	32.092398
94.912	32.092398
94.928	32.092398
94.944	32.092398
94.96	32.199062
94.976	32.292393
94.992	32.399057
95.008	32.399057
95.024	32.292393
95.04	32.292393
95.056	32.399057
95.072	32.599052
95.088	32.799047
95.104	32.999042
95.12	33.092373
95.136	33.199037
95.152	33.399032
95.168	33.492363
95.184	33.599027
95.2	33.692358
95.216	33.799022
95.232	33.799022
95.248	33.892353
95.264	33.999017
95.28	33.999017
95.296	33.999017
95.312	33.999017
95.328	33.999017
95.344	33.999017
95.36	33.999017
95.376	33.892353
95.392	33.892353
95.408	33.892353
95.424	33.892353
95.44	33.999017
95.456	34.092348
95.472	34.092348
95.488	34.199012
95.504	34.199012
95.52	34.199012
95.536	34.199012
95.552	34.292343
95.568	34.292343
95.584	34.199012
95.6	34.199012
95.616	34.199012
95.632	34.199012
95.648	34.199012
95.664	34.292343
95.68	34.399007
95.696	34.492338
95.712	34.599002
95.728	34.399007
95.744	34.399007
95.76	34.399007
95.776	34.492338
95.792	34.599002
95.808	34.399007
95.824	31.999067
95.84	26.492538
95.856	21.399332
95.872	14.999492
95.888	9.492963
95.904	6.693033
95.92	4.493088
95.936	2.893128
95.952	2.399807
95.968	2.093148
95.984	1.799822
96	1.493163
96.016	1.199837
96.032	0.999842
96.048	0.893178
96.064	0.999842
96.08	0.999842
96.096	0.893178
96.112	0.799847
96.128	0.799847
96.144	0.693183
96.16	0.693183
96.176	0.693183
96.192	0.693183
96.208	0.799847
96.224	0.893178
96.24	0.893178
96.256	0.893178
96.272	0.799847
96.288	0.799847
96.304	0.799847
96.32	0.799847
96.336	0.799847
96.352	0.693183
96.368	0.693183
96.384	0.693183
96.4	0.799847
96.416	0.893178
96.432	0.893178
96.448	0.799847
96.464	0.799847
96.48	0.799847
96.496	0.893178
96.512	0.893178
96.528	0.799847
96.544	0.799847
96.56	0.693183
96.576	0.893178
96.592	0.893178
96.608	0.893178
96.624	0.799847
96.64	0.799847
96.656	0.693183
96.672	0.799847
96.688	0.799847
96.704	0.799847
96.72	0.693183
96.736	0.693183
96.752	0.799847
96.768	0.799847
96.784	0.799847
96.8	0.799847
96.816	0.893178
96.832	0.799847
96.848	0.799847
96.864	0.799847
96.88	0.893178
96.896	0.999842
96.912	0.999842
96.928	0.893178
96.944	0.799847
96.96	0.893178
96.976	0.893178
96.992	0.893178
97.008	0.893178
97.024	0.893178
97.04	0.893178
97.056	0.799847
97.072	0.799847
97.088	0.799847
97.104	0.799847
97.12	0.799847
97.136	0.893178
97.152	0.893178
97.168	0.893178
97.184	0.799847
97.2	0.799847
97.216	0.799847
97.232	0.799847
97.248	0.799847
97.264	0.799847
97.28	0.799847
97.296	0.799847
97.312	0.799847
97.328	0.893178
97.344	0.893178
97.36	1.093173
97.376	1.493163
97.392	2.199812
97.408	3.199787
97.424	4.599752
97.44	6.893028
97.456	9.692958
97.472	12.599552
97.488	15.492813
97.504	18.199412
97.52	20.399357
97.536	21.999317
97.552	23.199287
97.568	24.199262
97.584	24.799247
97.6	25.292568
97.616	25.892553
97.632	26.492538
97.648	27.092523
97.664	27.692508
97.68	27.892503
97.696	28.092498
97.712	28.199162
97.728	28.399157
97.744	28.599152
97.76	28.799147
97.776	28.999142
97.792	28.999142
97.808	29.199137
97.824	29.399132
97.84	29.292468
97.856	29.199137
97.872	29.292468
97.888	29.492463
97.904	29.599127
97.92	29.799122
97.936	29.999117
97.952	30.092448
97.968	30.199112
97.984	30.199112
98	30.199112
98.016	30.199112
98.032	30.399107
98.048	30.399107
98.064	30.492438
98.08	30.399107
98.096	30.399107
98.112	30.492438
98.128	30.599102
98.144	30.692433
98.16	30.799097
98.176	30.892428
98.192	31.092423
98.208	31.092423
98.224	31.092423
98.24	31.092423
98.256	31.292418
98.272	31.492413
98.288	31.799072
98.304	31.999067
98.32	32.092398
98.336	32.092398
98.352	32.092398
98.368	32.292393
98.384	32.492388
98.4	32.599052
98.416	32.599052
98.432	32.599052
98.448	32.799047
98.464	32.799047
98.48	32.799047
98.496	32.599052
98.512	32.599052
98.528	32.692383
98.544	32.692383
98.56	32.692383
98.576	32.799047
98.592	32.799047
98.608	32.799047
98.624	32.892378
98.64	33.092373
98.656	33.199037
98.672	33.292368
98.688	33.492363
98.704	33.492363
98.72	33.599027
98.736	33.692358
98.752	33.599027
98.768	33.599027
98.784	33.692358
98.8	33.692358
98.816	33.892353
98.832	33.892353
98.848	33.799022
98.864	33.599027
98.88	33.599027
98.896	33.599027
98.912	33.692358
98.928	33.799022
98.944	33.799022
98.96	33.892353
98.976	34.092348
98.992	34.199012
99.008	34.199012
99.024	34.292343
99.04	34.399007
99.056	34.399007
99.072	34.399007
99.088	34.399007
99.104	34.492338
99.12	34.292343
99.136	34.292343
99.152	34.399007
99.168	34.692333
