Timestamp	AWF (125 Hz)
3.088	-10.440000
3.096	-10.200000
3.104	-10.000000
3.112	-9.920000
3.12	-9.940000
3.128	-10.120000
3.136	-10.300000
3.144	-10.300000
3.152	-10.200000
3.16	-10.040000
3.168	-9.920000
3.176	-9.860000
3.184	-9.820000
3.192	-9.740000
3.2	-9.680000
3.208	-9.640000
3.216	-9.620000
3.224	-9.560000
3.232	-9.440000
3.24	-9.160000
3.248	-8.840000
3.256	-8.600000
3.264	-8.400000
3.272	-8.220000
3.28	-7.980000
3.288	-7.740000
3.296	-7.600000
3.304	-7.700000
3.312	-7.800000
3.32	-7.840000
3.328	-7.740000
3.336	-7.540000
3.344	-7.360000
3.352	-7.260000
3.36	-7.200000
3.368	-7.160000
3.376	-7.120000
3.384	-7.000000
3.392	-6.920000
3.4	-6.780000
3.408	-6.640000
3.416	-6.560000
3.424	-6.560000
3.432	-6.580000
3.44	-6.560000
3.448	-6.420000
3.456	-6.140000
3.464	-5.920000
3.472	-5.880000
3.48	-6.040000
3.488	-6.260000
3.496	-6.340000
3.504	-6.200000
3.512	-5.880000
3.52	-5.580000
3.528	-5.520000
3.536	-5.600000
3.544	-5.540000
3.552	-5.420000
3.56	-5.280000
3.568	-5.400000
3.576	-5.880000
3.584	-6.280000
3.592	-6.240000
3.6	-5.780000
3.608	-5.340000
3.616	-5.200000
3.624	-5.260000
3.632	-5.260000
3.64	-5.140000
3.648	-4.980000
3.656	-4.920000
3.664	-4.840000
3.672	-4.660000
3.68	-4.620000
3.688	-4.780000
3.696	-5.020000
3.704	-5.180000
3.712	-5.220000
3.72	-5.320000
3.728	-5.500000
3.736	-5.740000
3.744	-6.000000
3.752	-6.200000
3.76	-6.280000
3.768	-6.260000
3.776	-6.120000
3.784	-5.980000
3.792	-5.880000
3.8	-5.840000
3.808	-5.700000
3.816	-5.560000
3.824	-5.360000
3.832	-5.120000
3.84	-4.860000
3.848	-4.640000
3.856	-4.400000
3.864	-4.180000
3.872	-3.960000
3.88	-3.640000
3.888	-3.240000
3.896	-2.800000
3.904	-2.360000
3.912	-2.120000
3.92	-2.280000
3.928	-2.520000
3.936	-2.700000
3.944	-2.760000
3.952	-2.800000
3.96	-2.860000
3.968	-3.000000
3.976	-3.140000
3.984	-3.280000
3.992	-3.380000
4	-3.400000
4.008	-3.540000
4.016	-3.760000
4.024	-4.040000
4.032	-4.220000
4.04	-4.120000
4.048	-3.820000
4.056	-3.440000
4.064	-3.100000
4.072	-2.960000
4.08	-3.000000
4.088	-3.040000
4.096	-2.940000
4.104	-2.720000
4.112	-2.520000
4.12	-2.320000
4.128	-2.220000
4.136	-2.220000
4.144	-2.160000
4.152	-2.060000
4.16	-2.020000
4.168	-2.060000
4.176	-2.260000
4.184	-2.440000
4.192	-2.500000
4.2	-2.380000
4.208	-2.220000
4.216	-2.040000
4.224	-1.920000
4.232	-1.900000
4.24	-1.940000
4.248	-2.040000
4.256	-2.120000
4.264	-2.060000
4.272	-1.840000
4.28	-1.520000
4.288	-1.060000
4.296	-0.500000
4.304	0.000000
4.312	0.580000
4.32	1.280000
4.328	1.820000
4.336	2.340000
4.344	2.780000
4.352	3.120000
4.36	3.340000
4.368	3.380000
4.376	3.440000
4.384	3.740000
4.392	4.340000
4.4	5.260000
4.408	6.160000
4.416	6.980000
4.424	7.600000
4.432	7.820000
4.44	7.820000
4.448	7.940000
4.456	8.200000
4.464	8.540000
4.472	8.880000
4.48	9.020000
4.488	9.040000
4.496	9.000000
4.504	9.000000
4.512	9.160000
4.52	9.540000
4.528	10.140000
4.536	10.660000
4.544	10.780000
4.552	10.720000
4.56	10.660000
4.568	10.740000
4.576	11.080000
4.584	11.360000
4.592	11.540000
4.6	11.720000
4.608	11.940000
4.616	12.260000
4.624	12.440000
4.632	12.480000
4.64	12.580000
4.648	12.920000
4.656	13.440000
4.664	13.960000
4.672	14.360000
4.68	14.740000
4.688	15.100000
4.696	15.400000
4.704	15.780000
4.712	16.220000
4.72	16.580000
4.728	16.800000
4.736	16.940000
4.744	17.060000
4.752	17.260000
4.76	17.440000
4.768	17.400000
4.776	17.080000
4.784	16.800000
4.792	16.780000
4.8	16.900000
4.808	17.040000
4.816	17.020000
4.824	16.740000
4.832	16.400000
4.84	16.320000
4.848	16.400000
4.856	16.540000
4.864	16.680000
4.872	16.580000
4.88	16.420000
4.888	16.320000
4.896	16.280000
4.904	16.240000
4.912	16.280000
4.92	16.420000
4.928	16.560000
4.936	16.620000
4.944	16.440000
4.952	16.140000
4.96	15.800000
4.968	15.660000
4.976	15.660000
4.984	15.720000
4.992	15.820000
5	15.860000
5.008	15.920000
5.016	15.980000
5.024	16.000000
5.032	16.060000
5.04	16.160000
5.048	16.320000
5.056	16.460000
5.064	16.600000
5.072	16.940000
5.08	17.400000
5.088	17.860000
5.096	18.100000
5.104	18.080000
5.112	18.120000
5.12	18.340000
5.128	18.760000
5.136	19.220000
5.144	19.360000
5.152	19.280000
5.16	19.220000
5.168	19.360000
5.176	19.560000
5.184	19.620000
5.192	19.480000
5.2	19.360000
5.208	19.460000
5.216	19.720000
5.224	19.960000
5.232	20.160000
5.24	20.160000
5.248	20.080000
5.256	19.980000
5.264	19.880000
5.272	19.740000
5.28	19.620000
5.288	19.600000
5.296	19.680000
5.304	19.800000
5.312	19.880000
5.32	19.880000
5.328	19.780000
5.336	19.660000
5.344	19.360000
5.352	19.100000
5.36	18.980000
5.368	18.920000
5.376	18.860000
5.384	18.840000
5.392	18.800000
5.4	18.820000
5.408	18.920000
5.416	19.060000
5.424	19.120000
5.432	19.060000
5.44	18.960000
5.448	19.060000
5.456	19.440000
5.464	19.920000
5.472	20.280000
5.48	20.580000
5.488	20.780000
5.496	21.000000
5.504	21.140000
5.512	21.200000
5.52	21.320000
5.528	21.560000
5.536	21.780000
5.544	21.960000
5.552	21.880000
5.56	21.600000
5.568	21.400000
5.576	21.300000
5.584	21.340000
5.592	21.420000
5.6	21.560000
5.608	21.620000
5.616	21.720000
5.624	21.700000
5.632	21.480000
5.64	21.100000
5.648	20.680000
5.656	20.400000
5.664	20.340000
5.672	20.360000
5.68	20.160000
5.688	19.700000
5.696	18.980000
5.704	18.100000
5.712	17.080000
5.72	16.040000
5.728	15.120000
5.736	14.360000
5.744	13.640000
5.752	12.620000
5.76	11.240000
5.768	9.740000
5.776	8.200000
5.784	6.540000
5.792	4.840000
5.8	2.500000
5.808	-2.400000
5.816	-3.860000
5.824	-4.940000
5.832	-6.500000
5.84	-8.380000
5.848	-9.920000
5.856	-11.220000
5.864	-12.400000
5.872	-13.240000
5.88	-13.700000
5.888	-13.960000
5.896	-14.200000
5.904	-14.620000
5.912	-15.260000
5.92	-16.040000
5.928	-16.740000
5.936	-17.400000
5.944	-17.960000
5.952	-18.240000
5.96	-18.380000
5.968	-18.840000
5.976	-19.700000
5.984	-20.620000
5.992	-21.320000
6	-21.780000
6.008	-21.900000
6.016	-21.780000
6.024	-21.460000
6.032	-20.980000
6.04	-21.060000
6.048	-22.020000
6.056	-23.020000
6.064	-23.480000
6.072	-23.280000
6.08	-22.700000
6.088	-22.260000
6.096	-22.060000
6.104	-21.820000
6.112	-21.620000
6.12	-21.540000
6.128	-21.500000
6.136	-21.520000
6.144	-21.620000
6.152	-21.720000
6.16	-21.820000
6.168	-22.020000
6.176	-22.100000
6.184	-22.140000
6.192	-22.220000
6.2	-22.220000
6.208	-22.060000
6.216	-21.640000
6.224	-21.000000
6.232	-20.480000
6.24	-20.500000
6.248	-21.100000
6.256	-21.780000
6.264	-22.040000
6.272	-21.900000
6.28	-21.740000
6.288	-21.740000
6.296	-21.740000
6.304	-21.540000
6.312	-21.160000
6.32	-20.680000
6.328	-20.400000
6.336	-20.280000
6.344	-20.160000
6.352	-20.000000
6.36	-19.880000
6.368	-19.620000
6.376	-18.980000
6.384	-18.060000
6.392	-17.380000
6.4	-17.340000
6.408	-17.880000
6.416	-18.480000
6.424	-18.800000
6.432	-18.900000
6.44	-18.960000
6.448	-18.960000
6.456	-18.820000
6.464	-18.680000
6.472	-18.660000
6.48	-18.700000
6.488	-18.640000
6.496	-18.420000
6.504	-18.080000
6.512	-17.720000
6.52	-17.420000
6.528	-17.300000
6.536	-17.340000
6.544	-17.360000
6.552	-17.340000
6.56	-17.160000
6.568	-16.960000
6.576	-16.820000
6.584	-16.700000
6.592	-16.500000
6.6	-16.200000
6.608	-15.860000
6.616	-15.520000
6.624	-15.260000
6.632	-15.220000
6.64	-15.400000
6.648	-15.720000
6.656	-15.860000
6.664	-15.660000
6.672	-15.320000
6.68	-14.960000
6.688	-14.600000
6.696	-14.280000
6.704	-14.060000
6.712	-13.900000
6.72	-13.920000
6.728	-14.040000
6.736	-13.980000
6.744	-13.820000
6.752	-13.620000
6.76	-13.480000
6.768	-13.320000
6.776	-13.040000
6.784	-12.700000
6.792	-12.480000
6.8	-12.400000
6.808	-12.340000
6.816	-12.160000
6.824	-11.880000
6.832	-11.640000
6.84	-11.640000
6.848	-11.680000
6.856	-11.560000
6.864	-11.220000
6.872	-10.860000
6.88	-10.580000
6.888	-10.420000
6.896	-10.340000
6.904	-10.260000
6.912	-10.140000
6.92	-9.940000
6.928	-9.640000
6.936	-9.420000
6.944	-9.380000
6.952	-9.560000
6.96	-9.700000
6.968	-9.700000
6.976	-9.700000
6.984	-9.760000
6.992	-9.940000
7	-10.000000
7.008	-10.000000
7.016	-9.960000
7.024	-9.920000
7.032	-9.880000
7.04	-9.800000
7.048	-9.640000
7.056	-9.540000
7.064	-9.400000
7.072	-9.200000
7.08	-9.020000
7.088	-8.900000
7.096	-8.920000
7.104	-8.880000
7.112	-8.720000
7.12	-8.460000
7.128	-8.120000
7.136	-7.860000
7.144	-7.580000
7.152	-7.140000
7.16	-6.640000
7.168	-6.260000
7.176	-5.980000
7.184	-5.900000
7.192	-5.940000
7.2	-6.120000
7.208	-6.400000
7.216	-6.620000
7.224	-6.640000
7.232	-6.580000
7.24	-6.580000
7.248	-6.660000
7.256	-6.940000
7.264	-7.120000
7.272	-7.140000
7.28	-7.000000
7.288	-6.720000
7.296	-6.280000
7.304	-5.880000
7.312	-5.640000
7.32	-5.520000
7.328	-5.420000
7.336	-5.220000
7.344	-4.920000
7.352	-4.740000
7.36	-4.720000
7.368	-4.640000
7.376	-4.420000
7.384	-4.200000
7.392	-4.200000
7.4	-4.460000
7.408	-4.880000
7.416	-5.180000
7.424	-5.200000
7.432	-5.020000
7.44	-4.740000
7.448	-4.560000
7.456	-4.460000
7.464	-4.480000
7.472	-4.600000
7.48	-4.680000
7.488	-4.700000
7.496	-4.540000
7.504	-4.340000
7.512	-4.200000
7.52	-4.220000
7.528	-4.340000
7.536	-4.360000
7.544	-4.280000
7.552	-4.120000
7.56	-3.980000
7.568	-3.920000
7.576	-3.920000
7.584	-3.960000
7.592	-3.940000
7.6	-3.860000
7.608	-3.820000
7.616	-3.760000
7.624	-3.680000
7.632	-3.680000
7.64	-3.780000
7.648	-3.960000
7.656	-4.100000
7.664	-4.040000
7.672	-3.820000
7.68	-3.460000
7.688	-3.220000
7.696	-3.160000
7.704	-3.260000
7.712	-3.340000
7.72	-3.300000
7.728	-3.100000
7.736	-2.820000
7.744	-2.640000
7.752	-2.620000
7.76	-2.620000
7.768	-2.680000
7.776	-2.740000
7.784	-2.900000
7.792	-3.100000
7.8	-3.300000
7.808	-3.480000
7.816	-3.660000
7.824	-3.840000
7.832	-4.020000
7.84	-4.140000
7.848	-4.180000
7.856	-4.100000
7.864	-4.000000
7.872	-3.960000
7.88	-4.000000
7.888	-4.040000
7.896	-3.980000
7.904	-3.840000
7.912	-3.620000
7.92	-3.340000
7.928	-3.060000
7.936	-2.760000
7.944	-2.400000
7.952	-2.040000
7.96	-1.620000
7.968	-1.140000
7.976	-0.700000
7.984	-0.260000
7.992	-0.080000
8	-0.080000
8.008	-0.280000
8.016	-0.660000
8.024	-1.020000
8.032	-1.340000
8.04	-1.640000
8.048	-1.900000
8.056	-2.060000
8.064	-2.100000
8.072	-2.100000
8.08	-2.100000
8.088	-2.260000
8.096	-2.400000
8.104	-2.460000
8.112	-2.380000
8.12	-2.180000
8.128	-1.940000
8.136	-1.800000
8.144	-1.700000
8.152	-1.600000
8.16	-1.440000
8.168	-1.020000
8.176	-0.340000
8.184	0.340000
8.192	1.000000
8.2	1.300000
8.208	1.420000
8.216	1.440000
8.224	1.560000
8.232	1.820000
8.24	2.160000
8.248	2.560000
8.256	2.920000
8.264	3.140000
8.272	3.400000
8.28	3.740000
8.288	4.400000
8.296	5.360000
8.304	6.320000
8.312	6.960000
8.32	7.260000
8.328	7.300000
8.336	7.380000
8.344	7.660000
8.352	8.000000
8.36	8.380000
8.368	8.700000
8.376	8.960000
8.384	9.240000
8.392	9.440000
8.4	9.640000
8.408	9.940000
8.416	10.520000
8.424	11.200000
8.432	11.800000
8.44	12.060000
8.448	11.980000
8.456	11.800000
8.464	11.800000
8.472	12.020000
8.48	12.360000
8.488	12.460000
8.496	12.440000
8.504	12.400000
8.512	12.520000
8.52	12.860000
8.528	13.100000
8.536	13.080000
8.544	12.980000
8.552	13.000000
8.56	13.240000
8.568	13.600000
8.576	13.840000
8.584	13.700000
8.592	13.520000
8.6	13.500000
8.608	13.600000
8.616	13.660000
8.624	13.740000
8.632	13.700000
8.64	13.700000
8.648	13.820000
8.656	14.040000
8.664	14.300000
8.672	14.580000
8.68	14.620000
8.688	14.460000
8.696	14.420000
8.704	14.600000
8.712	14.820000
8.72	15.020000
8.728	15.260000
8.736	15.540000
8.744	15.920000
8.752	16.280000
8.76	16.560000
8.768	16.920000
8.776	17.420000
8.784	17.880000
8.792	18.140000
8.8	18.320000
8.808	18.400000
8.816	18.360000
8.824	18.220000
8.832	18.020000
8.84	17.960000
8.848	18.140000
8.856	18.420000
8.864	18.520000
8.872	18.300000
8.88	17.920000
8.888	17.620000
8.896	17.600000
8.904	17.760000
8.912	17.780000
8.92	17.600000
8.928	17.460000
8.936	17.460000
8.944	17.700000
8.952	17.940000
8.96	18.040000
8.968	18.000000
8.976	17.860000
8.984	17.660000
8.992	17.560000
9	17.660000
9.008	17.840000
9.016	17.840000
9.024	17.520000
9.032	17.100000
9.04	16.800000
9.048	16.760000
9.056	16.920000
9.064	17.060000
9.072	16.980000
9.08	16.800000
9.088	16.740000
9.096	16.800000
9.104	16.840000
9.112	17.020000
9.12	17.280000
9.128	17.680000
9.136	18.120000
9.144	18.380000
9.152	18.480000
9.16	18.720000
9.168	19.160000
9.176	19.540000
9.184	19.700000
9.192	19.780000
9.2	19.840000
9.208	19.960000
9.216	20.080000
9.224	20.260000
9.232	20.520000
9.24	20.660000
9.248	20.560000
9.256	20.340000
9.264	20.280000
9.272	20.480000
9.28	20.620000
9.288	20.420000
9.296	20.140000
9.304	20.100000
9.312	20.380000
9.32	20.640000
9.328	20.680000
9.336	20.600000
9.344	20.560000
9.352	20.640000
9.36	20.660000
9.368	20.580000
9.376	20.520000
9.384	20.440000
9.392	20.300000
9.4	20.120000
9.408	19.920000
9.416	19.720000
9.424	19.540000
9.432	19.360000
9.44	19.180000
9.448	19.060000
9.456	18.920000
9.464	18.760000
9.472	18.720000
9.48	18.680000
9.488	18.560000
9.496	18.480000
9.504	18.420000
9.512	18.440000
9.52	18.400000
9.528	18.180000
9.536	17.680000
9.544	17.100000
9.552	16.520000
9.56	15.900000
9.568	15.400000
9.576	15.000000
9.584	14.380000
9.592	13.540000
9.6	12.540000
9.608	11.380000
9.616	10.260000
9.624	9.100000
9.632	7.580000
9.64	5.680000
9.648	3.680000
9.656	1.120000
9.664	-1.980000
9.672	-2.960000
9.68	-3.960000
9.688	-5.340000
9.696	-7.100000
9.704	-8.640000
9.712	-9.800000
9.72	-10.740000
9.728	-11.680000
9.736	-12.620000
9.744	-13.620000
9.752	-14.540000
9.76	-15.320000
9.768	-15.940000
9.776	-16.460000
9.784	-17.200000
9.792	-18.020000
9.8	-18.560000
9.808	-18.720000
9.816	-18.880000
9.824	-19.440000
9.832	-20.340000
9.84	-20.880000
9.848	-20.820000
9.856	-20.740000
9.864	-21.060000
9.872	-21.500000
9.88	-21.800000
9.888	-21.900000
9.896	-22.240000
9.904	-22.760000
9.912	-22.840000
9.92	-22.200000
9.928	-21.460000
9.936	-21.300000
9.944	-21.820000
9.952	-22.440000
9.96	-22.760000
9.968	-22.720000
9.976	-22.640000
9.984	-22.540000
9.992	-22.340000
10	-22.100000
10.008	-22.160000
10.016	-22.460000
10.024	-22.840000
10.032	-23.160000
10.04	-23.140000
10.048	-22.780000
10.056	-21.960000
10.064	-21.000000
10.072	-20.280000
10.08	-19.940000
10.088	-19.840000
10.096	-20.200000
10.104	-20.840000
10.112	-21.620000
10.12	-22.080000
10.128	-21.820000
10.136	-21.020000
10.144	-20.420000
10.152	-20.240000
10.16	-19.960000
10.168	-19.240000
10.176	-18.360000
10.184	-17.940000
10.192	-18.220000
10.2	-18.820000
10.208	-19.080000
10.216	-18.900000
10.224	-18.720000
10.232	-18.720000
10.24	-18.820000
10.248	-18.840000
10.256	-18.660000
10.264	-18.340000
10.272	-18.020000
10.28	-17.820000
10.288	-17.820000
10.296	-17.980000
10.304	-18.140000
10.312	-18.120000
10.32	-17.860000
10.328	-17.500000
10.336	-17.140000
10.344	-16.920000
10.352	-16.780000
10.36	-16.640000
10.368	-16.380000
10.376	-16.120000
10.384	-15.960000
10.392	-16.020000
10.4	-16.160000
10.408	-16.140000
10.416	-15.800000
10.424	-15.260000
10.432	-14.620000
10.44	-14.020000
10.448	-13.540000
10.456	-13.340000
10.464	-13.420000
10.472	-13.760000
10.48	-14.100000
10.488	-14.160000
10.496	-13.960000
10.504	-13.620000
10.512	-13.340000
10.52	-13.160000
10.528	-13.060000
10.536	-12.900000
10.544	-12.800000
10.552	-12.800000
10.56	-12.820000
10.568	-12.700000
10.576	-12.360000
10.584	-11.960000
10.592	-11.680000
10.6	-11.520000
10.608	-11.400000
10.616	-11.280000
10.624	-11.140000
10.632	-11.080000
10.64	-11.080000
10.648	-10.980000
10.656	-10.700000
10.664	-10.380000
10.672	-10.200000
10.68	-10.180000
10.688	-10.180000
10.696	-10.000000
10.704	-9.720000
10.712	-9.540000
10.72	-9.620000
10.728	-9.840000
10.736	-9.900000
10.744	-9.720000
10.752	-9.460000
10.76	-9.280000
10.768	-9.240000
10.776	-9.240000
10.784	-9.180000
10.792	-9.080000
10.8	-9.020000
10.808	-8.940000
10.816	-8.860000
10.824	-8.680000
10.832	-8.560000
10.84	-8.500000
10.848	-8.460000
10.856	-8.460000
10.864	-8.400000
10.872	-8.180000
10.88	-7.980000
10.888	-7.760000
10.896	-7.580000
10.904	-7.480000
10.912	-7.520000
10.92	-7.640000
10.928	-7.760000
10.936	-7.700000
10.944	-7.520000
10.952	-7.220000
10.96	-6.860000
10.968	-6.540000
10.976	-6.360000
10.984	-6.280000
10.992	-6.200000
11	-6.060000
11.008	-5.780000
11.016	-5.540000
11.024	-5.520000
11.032	-5.600000
11.04	-5.620000
11.048	-5.620000
11.056	-5.660000
11.064	-5.840000
11.072	-6.140000
11.08	-6.380000
11.088	-6.580000
11.096	-6.780000
11.104	-7.040000
11.112	-7.220000
11.12	-7.340000
11.128	-7.180000
11.136	-6.800000
11.144	-6.340000
11.152	-5.980000
11.16	-5.840000
11.168	-5.740000
11.176	-5.660000
11.184	-5.500000
11.192	-5.180000
11.2	-4.880000
11.208	-4.760000
11.216	-4.800000
11.224	-4.720000
11.232	-4.460000
11.24	-3.980000
11.248	-3.440000
11.256	-3.140000
11.264	-3.000000
11.272	-2.920000
11.28	-3.040000
11.288	-3.380000
11.296	-3.740000
11.304	-3.980000
11.312	-4.000000
11.32	-3.920000
11.328	-3.820000
11.336	-3.760000
11.344	-3.880000
11.352	-4.100000
11.36	-4.400000
11.368	-4.740000
11.376	-4.860000
11.384	-4.740000
11.392	-4.420000
11.4	-4.060000
11.408	-3.800000
11.416	-3.660000
11.424	-3.580000
11.432	-3.520000
11.44	-3.480000
11.448	-3.320000
11.456	-3.080000
11.464	-2.800000
11.472	-2.600000
11.48	-2.560000
11.488	-2.680000
11.496	-2.820000
11.504	-2.940000
11.512	-3.100000
11.52	-3.180000
11.528	-3.240000
11.536	-3.200000
11.544	-3.020000
11.552	-2.940000
11.56	-2.900000
11.568	-2.960000
11.576	-3.060000
11.584	-3.160000
11.592	-3.200000
11.6	-3.200000
11.608	-3.140000
11.616	-3.080000
11.624	-3.020000
11.632	-2.960000
11.64	-2.860000
11.648	-2.760000
11.656	-2.660000
11.664	-2.540000
11.672	-2.440000
11.68	-2.360000
11.688	-2.340000
11.696	-2.280000
11.704	-2.220000
11.712	-2.200000
11.72	-2.280000
11.728	-2.400000
11.736	-2.500000
11.744	-2.460000
11.752	-2.240000
11.76	-1.820000
11.768	-1.220000
11.776	-0.580000
11.784	-0.080000
11.792	0.080000
11.8	0.340000
11.808	0.700000
11.816	1.100000
11.824	1.440000
11.832	1.700000
11.84	2.080000
11.848	2.460000
11.856	2.780000
11.864	3.020000
11.872	3.240000
11.88	3.380000
11.888	3.560000
11.896	3.960000
11.904	4.540000
11.912	5.180000
11.92	5.780000
11.928	6.240000
11.936	6.580000
11.944	6.880000
11.952	7.140000
11.96	7.520000
11.968	8.020000
11.976	8.620000
11.984	9.140000
11.992	9.560000
12	9.800000
12.008	10.080000
12.016	10.400000
12.024	10.760000
12.032	11.080000
12.04	11.460000
12.048	12.140000
12.056	12.980000
12.064	13.800000
12.072	14.300000
12.08	14.480000
12.088	14.520000
12.096	14.620000
12.104	14.740000
12.112	14.640000
12.12	14.460000
12.128	14.340000
12.136	14.420000
12.144	14.680000
12.152	14.700000
12.16	14.440000
12.168	14.220000
12.176	14.220000
12.184	14.360000
12.192	14.460000
12.2	14.120000
12.208	13.620000
12.216	13.400000
12.224	13.500000
12.232	13.820000
12.24	14.120000
12.248	14.100000
12.256	13.960000
12.264	13.820000
12.272	13.660000
12.28	13.660000
12.288	13.860000
12.296	13.980000
12.304	14.000000
12.312	13.920000
12.32	13.620000
12.328	13.420000
12.336	13.420000
12.344	13.440000
12.352	13.520000
12.36	13.540000
12.368	13.580000
12.376	13.640000
12.384	13.740000
12.392	13.960000
12.4	14.140000
12.408	14.200000
12.416	14.260000
12.424	14.420000
12.432	14.920000
12.44	15.460000
12.448	15.760000
12.456	15.740000
12.464	15.700000
12.472	15.880000
12.48	16.120000
12.488	16.180000
12.496	16.160000
12.504	16.140000
12.512	16.160000
12.52	16.360000
12.528	16.520000
12.536	16.680000
12.544	16.840000
12.552	16.920000
12.56	16.780000
12.568	16.680000
12.576	16.740000
12.584	16.920000
12.592	17.120000
12.6	17.340000
12.608	17.540000
12.616	17.520000
12.624	17.400000
12.632	17.220000
12.64	17.180000
12.648	17.420000
12.656	17.620000
12.664	17.660000
12.672	17.580000
12.68	17.600000
12.688	17.660000
12.696	17.600000
12.704	17.420000
12.712	17.200000
12.72	17.020000
12.728	16.960000
12.736	17.080000
12.744	17.180000
12.752	17.160000
12.76	17.200000
12.768	17.240000
12.776	17.380000
12.784	17.560000
12.792	17.600000
12.8	17.600000
12.808	17.740000
12.816	18.060000
12.824	18.420000
12.832	18.800000
12.84	19.260000
12.848	19.640000
12.856	19.920000
12.864	20.020000
12.872	20.040000
12.88	20.100000
12.888	20.160000
12.896	20.220000
12.904	20.220000
12.912	20.140000
12.92	20.260000
12.928	20.580000
12.936	20.900000
12.944	21.160000
12.952	21.240000
12.96	21.220000
12.968	21.100000
12.976	20.860000
12.984	20.620000
12.992	20.620000
13	20.920000
13.008	21.220000
13.016	21.260000
13.024	20.920000
13.032	20.540000
13.04	20.280000
13.048	20.240000
13.056	20.200000
13.064	19.820000
13.072	19.140000
13.08	18.440000
13.088	18.060000
13.096	17.980000
13.104	17.960000
13.112	17.720000
13.12	17.320000
13.128	16.900000
13.136	16.600000
13.144	16.220000
13.152	15.640000
13.16	14.780000
13.168	13.840000
13.176	13.080000
13.184	12.580000
13.192	11.860000
13.2	10.720000
13.208	9.420000
13.216	8.260000
13.224	7.500000
13.232	6.720000
13.24	5.380000
13.248	3.360000
13.256	-0.200000
13.264	-2.480000
13.272	-3.100000
13.28	-3.560000
13.288	-4.460000
13.296	-6.100000
13.304	-7.980000
13.312	-9.460000
13.32	-10.700000
13.328	-11.960000
13.336	-13.220000
13.344	-14.180000
13.352	-14.880000
13.36	-15.560000
13.368	-16.360000
13.376	-17.260000
13.384	-18.120000
13.392	-18.700000
13.4	-18.920000
13.408	-18.720000
13.416	-18.400000
13.424	-18.560000
13.432	-19.460000
13.44	-20.680000
13.448	-21.260000
13.456	-21.000000
13.464	-20.460000
13.472	-20.120000
13.48	-20.160000
13.488	-20.460000
13.496	-20.900000
13.504	-21.560000
13.512	-22.260000
13.52	-22.420000
13.528	-22.260000
13.536	-22.280000
13.544	-22.560000
13.552	-22.740000
13.56	-22.340000
13.568	-21.480000
13.576	-20.880000
13.584	-21.260000
13.592	-22.300000
13.6	-23.180000
13.608	-23.300000
13.616	-22.720000
13.624	-22.140000
13.632	-21.980000
13.64	-22.120000
13.648	-22.100000
13.656	-21.940000
13.664	-21.520000
13.672	-20.660000
13.68	-19.520000
13.688	-18.660000
13.696	-18.720000
13.704	-19.640000
13.712	-20.420000
13.72	-20.580000
13.728	-20.340000
13.736	-20.180000
13.744	-20.240000
13.752	-20.500000
13.76	-20.660000
13.768	-20.560000
13.776	-20.180000
13.784	-19.760000
13.792	-19.580000
13.8	-19.540000
13.808	-19.380000
13.816	-19.080000
13.824	-18.900000
13.832	-19.020000
13.84	-19.220000
13.848	-19.140000
13.856	-18.580000
13.864	-17.680000
13.872	-16.820000
13.88	-16.480000
13.888	-16.780000
13.896	-17.340000
13.904	-17.720000
13.912	-17.640000
13.92	-17.220000
13.928	-16.720000
13.936	-16.420000
13.944	-16.240000
13.952	-16.180000
13.96	-15.920000
13.968	-15.420000
13.976	-14.820000
13.984	-14.580000
13.992	-14.840000
14	-15.420000
14.008	-15.820000
14.016	-15.740000
14.024	-15.340000
14.032	-14.960000
14.04	-14.660000
14.048	-14.480000
14.056	-14.300000
14.064	-14.000000
14.072	-13.700000
14.08	-13.580000
14.088	-13.540000
14.096	-13.620000
14.104	-13.720000
14.112	-13.540000
14.12	-13.220000
14.128	-12.940000
14.136	-12.700000
14.144	-12.500000
14.152	-12.340000
14.16	-12.160000
14.168	-12.060000
14.176	-12.140000
14.184	-12.240000
14.192	-12.200000
14.2	-11.980000
14.208	-11.700000
14.216	-11.320000
14.224	-11.000000
14.232	-10.780000
14.24	-10.580000
14.248	-10.360000
14.256	-10.080000
14.264	-9.800000
14.272	-9.580000
14.28	-9.480000
14.288	-9.440000
14.296	-9.360000
14.304	-9.320000
14.312	-9.280000
14.32	-9.420000
14.328	-9.560000
14.336	-9.700000
14.344	-9.800000
14.352	-9.880000
14.36	-9.940000
14.368	-10.020000
14.376	-10.040000
14.384	-9.980000
14.392	-9.820000
14.4	-9.660000
14.408	-9.540000
14.416	-9.500000
14.424	-9.480000
14.432	-9.400000
14.44	-9.280000
14.448	-9.180000
14.456	-9.100000
14.464	-9.000000
14.472	-8.780000
14.48	-8.480000
14.488	-8.140000
14.496	-7.840000
14.504	-7.500000
14.512	-7.080000
14.52	-6.600000
14.528	-6.280000
14.536	-6.120000
14.544	-6.120000
14.552	-6.220000
14.56	-6.280000
14.568	-6.440000
14.576	-6.560000
14.584	-6.640000
14.592	-6.700000
14.6	-6.760000
14.608	-6.820000
14.616	-6.800000
14.624	-6.720000
14.632	-6.600000
14.64	-6.500000
14.648	-6.280000
14.656	-5.960000
14.664	-5.520000
14.672	-5.180000
14.68	-4.940000
14.688	-4.900000
14.696	-5.020000
14.704	-5.120000
14.712	-5.060000
14.72	-4.720000
14.728	-4.400000
