Timestamp	Resp (62.5 Hz)
3.952	-0.003922
3.968	-0.002654
3.984	-0.002337
4	-0.003288
4.016	-0.004873
4.032	-0.007092
4.048	-0.010579
4.064	-0.015334
4.08	-0.020723
4.096	-0.027063
4.112	-0.035939
4.128	-0.046400
4.144	-0.057178
4.16	-0.067639
4.176	-0.074930
4.192	-0.079685
4.208	-0.083489
4.224	-0.086342
4.24	-0.087927
4.256	-0.088244
4.272	-0.087927
4.288	-0.086659
4.304	-0.084757
4.32	-0.082538
4.336	-0.080002
4.352	-0.077466
4.368	-0.074930
4.384	-0.072077
4.4	-0.068273
4.416	-0.063518
4.432	-0.058129
4.448	-0.052106
4.464	-0.042913
4.48	-0.031184
4.496	-0.018504
4.512	-0.004556
4.528	0.013830
4.544	0.035703
4.56	0.057576
4.576	0.079766
4.592	0.105443
4.608	0.134290
4.624	0.162503
4.64	0.189131
4.656	0.212272
4.672	0.232243
4.688	0.248410
4.704	0.261724
4.72	0.272819
4.736	0.282012
4.752	0.288986
4.768	0.293741
4.784	0.297228
4.8	0.299764
4.816	0.302300
4.832	0.305153
4.848	0.307372
4.864	0.308640
4.88	0.310542
4.896	0.312761
4.912	0.315297
4.928	0.318467
4.944	0.322588
4.96	0.327977
4.976	0.334317
4.992	0.341608
5.008	0.351118
5.024	0.362530
5.04	0.373625
5.056	0.384403
5.072	0.396766
5.088	0.410714
5.104	0.424662
5.12	0.438293
5.136	0.450656
5.152	0.462702
5.168	0.475699
5.184	0.489964
5.2	0.503912
5.216	0.518177
5.232	0.534344
5.248	0.552413
5.264	0.572701
5.28	0.594257
5.296	0.613277
5.312	0.629761
5.328	0.646245
5.344	0.662412
5.36	0.675726
5.376	0.686504
5.392	0.695380
5.408	0.702354
5.424	0.704890
5.44	0.704256
5.456	0.701403
5.472	0.697282
5.488	0.690308
5.504	0.681115
5.52	0.671922
5.536	0.663046
5.552	0.653219
5.568	0.643075
5.584	0.633248
5.6	0.624055
5.616	0.616447
5.632	0.609790
5.648	0.603133
5.664	0.596476
5.68	0.590770
5.696	0.586015
5.712	0.581577
5.728	0.578090
5.744	0.575871
5.76	0.574920
5.776	0.574603
5.792	0.575237
5.808	0.576188
5.824	0.577456
5.84	0.578090
5.856	0.578090
5.872	0.577456
5.888	0.576505
5.904	0.575237
5.92	0.573652
5.936	0.570799
5.952	0.567312
5.968	0.565093
5.984	0.563825
6	0.562557
6.016	0.561289
6.032	0.561923
6.048	0.564459
6.064	0.569531
6.08	0.576188
6.096	0.583162
6.112	0.590136
6.128	0.596159
6.144	0.601548
6.16	0.605035
6.176	0.607254
6.192	0.607254
6.208	0.605352
6.224	0.599963
6.24	0.591721
6.256	0.581260
6.272	0.568580
6.288	0.553047
6.304	0.534978
6.32	0.518177
6.336	0.501693
6.352	0.483307
6.368	0.463019
6.384	0.443365
6.4	0.424662
6.416	0.407227
6.432	0.391060
6.448	0.376161
6.464	0.361896
6.48	0.348582
6.496	0.335268
6.512	0.320369
6.528	0.303568
6.544	0.284865
6.56	0.264577
6.576	0.246191
6.592	0.229390
6.608	0.213857
6.624	0.199592
6.64	0.185961
6.656	0.172964
6.672	0.161552
6.688	0.150774
6.704	0.139362
6.72	0.127316
6.736	0.116221
6.752	0.106077
6.768	0.094982
6.784	0.083253
6.8	0.072792
6.816	0.063282
6.832	0.053772
6.848	0.044262
6.864	0.035703
6.88	0.028412
6.896	0.023023
6.912	0.018902
6.928	0.016049
6.944	0.013830
6.96	0.013513
6.976	0.014464
6.992	0.016049
7.008	0.018585
7.024	0.021755
7.04	0.025242
7.056	0.026827
7.072	0.026510
7.088	0.025559
7.104	0.023340
7.12	0.020804
7.136	0.017634
7.152	0.013196
7.168	0.007807
7.184	0.002735
7.2	-0.002020
7.216	-0.006458
7.232	-0.010896
7.248	-0.014700
7.264	-0.018504
7.28	-0.023259
7.296	-0.028648
7.312	-0.035939
7.328	-0.044498
7.344	-0.054642
7.36	-0.066054
7.376	-0.076198
7.392	-0.085391
7.408	-0.094584
7.424	-0.103777
7.44	-0.111068
7.456	-0.116457
7.472	-0.120578
7.488	-0.123748
7.504	-0.125967
7.52	-0.127552
7.536	-0.127869
7.552	-0.126918
7.568	-0.126284
7.584	-0.125650
7.6	-0.124065
7.616	-0.122163
7.632	-0.120578
7.648	-0.118993
7.664	-0.116140
7.68	-0.111702
7.696	-0.107264
7.712	-0.102826
7.728	-0.096486
7.744	-0.088878
7.76	-0.081270
7.776	-0.073345
7.792	-0.063518
7.808	-0.052106
7.824	-0.040694
7.84	-0.029599
7.856	-0.019772
7.872	-0.011213
7.888	-0.004239
7.904	0.001150
7.92	0.005271
7.936	0.008441
7.952	0.010977
7.968	0.012879
7.984	0.014147
8	0.015415
8.016	0.016366
8.032	0.017000
8.048	0.016683
8.064	0.015098
8.08	0.012879
8.096	0.010026
8.112	0.004954
8.128	-0.002337
8.144	-0.010896
8.16	-0.020406
8.176	-0.029282
8.192	-0.038158
8.208	-0.047351
8.224	-0.056861
8.24	-0.064469
8.256	-0.070809
8.272	-0.077149
8.288	-0.083172
8.304	-0.086976
8.32	-0.088878
8.336	-0.089195
8.352	-0.088561
8.368	-0.085391
8.384	-0.080002
8.4	-0.073979
8.416	-0.067005
8.432	-0.055910
8.448	-0.041011
8.464	-0.021674
8.48	0.000833
8.496	0.023023
8.512	0.045213
8.528	0.072475
8.544	0.103224
8.56	0.133339
8.576	0.162503
8.592	0.193569
8.608	0.226537
8.624	0.257920
8.64	0.286767
8.656	0.310225
8.672	0.328928
8.688	0.344144
8.704	0.356507
8.72	0.366017
8.736	0.372357
8.752	0.374576
8.768	0.374259
8.784	0.372991
8.8	0.371723
8.816	0.370455
8.832	0.369504
8.848	0.369187
8.864	0.370138
8.88	0.371723
8.896	0.373942
8.912	0.377429
8.928	0.381867
8.944	0.386305
8.96	0.390426
8.976	0.393279
8.992	0.395498
9.008	0.398985
9.024	0.403740
9.04	0.409129
9.056	0.415786
9.072	0.424662
9.088	0.435757
9.104	0.447803
9.12	0.459849
9.136	0.471261
9.152	0.482039
9.168	0.493451
9.184	0.504863
9.2	0.515641
9.216	0.526102
9.232	0.535612
9.248	0.545439
9.264	0.556851
9.28	0.569531
9.296	0.581260
9.312	0.592672
9.328	0.605035
9.344	0.618666
9.36	0.632297
9.376	0.645611
9.392	0.658925
9.408	0.671922
9.424	0.683651
9.44	0.694112
9.456	0.701720
9.472	0.706792
9.488	0.708694
9.504	0.708060
9.52	0.704890
9.536	0.699184
9.552	0.689357
9.568	0.676677
9.584	0.661461
9.6	0.644977
9.616	0.630078
9.632	0.617081
9.648	0.604401
9.664	0.591721
9.68	0.579041
9.696	0.566361
9.712	0.553681
9.728	0.541001
9.744	0.527370
9.76	0.513105
9.776	0.500742
9.792	0.489647
9.808	0.479186
9.824	0.469676
9.84	0.460800
9.856	0.452558
9.872	0.444633
9.888	0.437342
9.904	0.431319
9.92	0.425930
9.936	0.420224
9.952	0.414518
9.968	0.408495
9.984	0.402155
10	0.395815
10.016	0.389475
10.032	0.383135
10.048	0.377112
10.064	0.372040
10.08	0.367919
10.096	0.364115
10.112	0.361262
10.128	0.360945
10.144	0.362530
10.16	0.363481
10.176	0.364432
10.192	0.366968
10.208	0.370772
10.224	0.373625
10.24	0.375210
10.256	0.374893
10.272	0.373308
10.288	0.370455
10.304	0.366334
10.32	0.360945
10.336	0.353971
10.352	0.344778
10.368	0.333683
10.384	0.321320
10.4	0.308640
10.416	0.296911
10.432	0.286133
10.448	0.274404
10.464	0.262358
10.48	0.252531
10.496	0.244606
10.512	0.236047
10.528	0.226854
10.544	0.216393
10.56	0.204664
10.576	0.194203
10.592	0.184059
10.608	0.172964
10.624	0.160918
10.64	0.148872
10.656	0.136826
10.672	0.122878
10.688	0.107662
10.704	0.093397
10.72	0.080083
10.736	0.068354
10.752	0.058210
10.768	0.048066
10.784	0.038239
10.8	0.029680
10.816	0.022072
10.832	0.014147
10.848	0.005905
10.864	-0.002337
10.88	-0.010262
10.896	-0.016919
10.912	-0.022942
10.928	-0.028014
10.944	-0.032769
10.96	-0.035622
10.976	-0.037207
10.992	-0.036890
11.008	-0.034988
11.024	-0.030867
11.04	-0.025478
11.056	-0.019772
11.072	-0.013749
11.088	-0.007092
11.104	0.000516
11.12	0.007490
11.136	0.013830
11.152	0.019853
11.168	0.025242
11.184	0.028412
11.2	0.029997
11.216	0.030948
11.232	0.031582
11.248	0.030631
11.264	0.029046
11.28	0.026510
11.296	0.023340
11.312	0.020170
11.328	0.016366
11.344	0.011611
11.36	0.005905
11.376	0.000516
11.392	-0.004556
11.408	-0.011213
11.424	-0.019455
11.44	-0.027697
11.456	-0.035939
11.472	-0.044498
11.488	-0.054008
11.504	-0.063835
11.52	-0.073662
11.536	-0.081587
11.552	-0.087610
11.568	-0.092365
11.584	-0.096169
11.6	-0.098388
11.616	-0.099022
11.632	-0.099656
11.648	-0.100290
11.664	-0.100924
11.68	-0.101558
11.696	-0.101241
11.712	-0.099973
11.728	-0.098071
11.744	-0.095535
11.76	-0.092999
11.776	-0.090146
11.792	-0.086025
11.808	-0.080636
11.824	-0.073028
11.84	-0.063201
11.856	-0.054008
11.872	-0.045132
11.888	-0.034988
11.904	-0.023893
11.92	-0.014066
11.936	-0.004873
11.952	0.005588
11.968	0.017000
11.984	0.027778
12	0.038556
12.016	0.047749
12.032	0.056625
12.048	0.066452
12.064	0.077230
12.08	0.088008
12.096	0.098786
12.112	0.110515
12.128	0.122878
12.144	0.135558
12.16	0.148238
12.176	0.158382
12.192	0.165990
12.208	0.171379
12.224	0.175500
12.24	0.178353
12.256	0.180255
12.272	0.181523
12.288	0.182791
12.304	0.184376
12.32	0.186595
12.336	0.189131
12.352	0.192935
12.368	0.199909
12.384	0.209419
12.4	0.217978
12.416	0.225903
12.432	0.236047
12.448	0.248410
12.464	0.262675
12.48	0.277574
12.496	0.290254
12.512	0.301349
12.528	0.313712
12.544	0.327660
12.56	0.340657
12.576	0.353020
12.592	0.367602
12.608	0.384720
12.624	0.404374
12.64	0.425930
12.656	0.445901
12.672	0.464287
12.688	0.483624
12.704	0.503595
12.72	0.519762
12.736	0.533076
12.752	0.543854
12.768	0.552413
12.784	0.556534
12.8	0.556534
12.816	0.554949
12.832	0.551779
12.848	0.546707
12.864	0.540367
12.88	0.534661
12.896	0.529589
12.912	0.524200
12.928	0.518494
12.944	0.513739
12.96	0.509618
12.976	0.505814
12.992	0.502644
13.008	0.498523
13.024	0.494085
13.04	0.489964
13.056	0.486160
13.072	0.482990
13.088	0.480137
13.104	0.478552
13.12	0.478235
13.136	0.478552
13.152	0.479820
13.168	0.481405
13.184	0.483307
13.2	0.485526
13.216	0.487745
13.232	0.489330
13.248	0.489964
13.264	0.489964
13.28	0.489647
13.296	0.489013
13.312	0.488062
13.328	0.488062
13.344	0.488696
13.36	0.489964
13.376	0.491866
13.392	0.495353
13.408	0.499791
13.424	0.506131
13.44	0.513739
13.456	0.520713
13.472	0.527053
13.488	0.533393
13.504	0.540050
13.52	0.544805
13.536	0.547658
13.552	0.549877
13.568	0.550511
13.584	0.547024
13.6	0.540684
13.616	0.532759
13.632	0.523249
13.648	0.510252
13.664	0.494085
13.68	0.477284
13.696	0.460166
13.712	0.442097
13.728	0.423077
13.744	0.403423
13.76	0.383769
13.776	0.366651
13.792	0.351752
13.808	0.336853
13.824	0.321637
13.84	0.307372
13.856	0.293107
13.872	0.276623
13.888	0.257920
13.904	0.238583
13.92	0.219246
13.936	0.201494
13.952	0.185010
13.968	0.167575
13.984	0.150140
14	0.134924
14.016	0.121927
14.032	0.108296
14.048	0.094348
14.064	0.081351
14.08	0.068988
14.096	0.058210
14.112	0.048700
14.128	0.039190
14.144	0.029997
14.16	0.023023
14.176	0.017634
14.192	0.011611
14.208	0.005271
14.224	0.000516
14.24	-0.002971
14.256	-0.004239
14.272	-0.003922
14.288	-0.002337
14.304	0.000199
14.32	0.002101
14.336	0.004003
14.352	0.005271
14.368	0.006539
14.384	0.007807
14.4	0.008758
14.416	0.009392
14.432	0.009709
14.448	0.008441
14.464	0.005271
14.48	0.001784
14.496	-0.002020
14.512	-0.006775
14.528	-0.011847
14.544	-0.016919
14.56	-0.021357
14.576	-0.024210
14.592	-0.026429
14.608	-0.029916
14.624	-0.034037
14.64	-0.037841
14.656	-0.041962
14.672	-0.048302
14.688	-0.057178
14.704	-0.067639
14.72	-0.079051
14.736	-0.088244
14.752	-0.095852
14.768	-0.104728
14.784	-0.114555
14.8	-0.121212
14.816	-0.125333
14.832	-0.129137
14.848	-0.133258
14.864	-0.135160
14.88	-0.135477
14.896	-0.135477
14.912	-0.135160
14.928	-0.134209
14.944	-0.132307
14.96	-0.130722
14.976	-0.129454
14.992	-0.127235
15.008	-0.124699
15.024	-0.121529
15.04	-0.118042
15.056	-0.113287
15.072	-0.107264
15.088	-0.099973
15.104	-0.091414
15.12	-0.083172
15.136	-0.074613
15.152	-0.064152
15.168	-0.052740
15.184	-0.041328
15.2	-0.030233
15.216	-0.021357
15.232	-0.014066
15.248	-0.007409
15.264	-0.001386
15.28	0.003369
15.296	0.007173
15.312	0.010026
15.328	0.012245
15.344	0.014147
15.36	0.015415
15.376	0.016683
15.392	0.017634
15.408	0.017317
15.424	0.016049
15.44	0.015098
15.456	0.014147
15.472	0.010343
15.488	0.004003
15.504	-0.004873
15.52	-0.015651
15.536	-0.025795
15.552	-0.035305
15.568	-0.045449
15.584	-0.055593
15.6	-0.064786
15.616	-0.073345
15.632	-0.080002
15.648	-0.085391
15.664	-0.088561
15.68	-0.090146
15.696	-0.090463
15.712	-0.089829
15.728	-0.088561
15.744	-0.086659
15.76	-0.084440
15.776	-0.081904
15.792	-0.079368
15.808	-0.076515
15.824	-0.072394
15.84	-0.067639
15.856	-0.062250
15.872	-0.056227
15.888	-0.047985
15.904	-0.038158
15.92	-0.028014
15.936	-0.017553
15.952	-0.005190
15.968	0.009392
15.984	0.027461
16	0.047749
16.016	0.067086
16.032	0.085789
16.048	0.106711
16.064	0.129218
16.08	0.149506
16.096	0.167575
16.112	0.185644
16.128	0.203713
16.144	0.219880
16.16	0.234462
16.176	0.246508
16.192	0.256652
16.208	0.265211
16.224	0.273136
16.24	0.279793
16.256	0.285816
16.272	0.290254
16.288	0.293107
16.304	0.295326
16.32	0.296594
16.336	0.298496
16.352	0.301032
16.368	0.303568
16.384	0.306738
16.4	0.309908
16.416	0.313712
16.432	0.320686
16.448	0.330513
16.464	0.342559
16.48	0.355556
16.496	0.366968
16.512	0.376795
16.528	0.385988
16.544	0.394864
16.56	0.403740
16.576	0.412933
16.592	0.424028
16.608	0.437025
16.624	0.451290
16.64	0.466506
16.656	0.481405
16.672	0.496304
16.688	0.514056
16.704	0.533710
16.72	0.552413
16.736	0.570165
16.752	0.588868
16.768	0.608522
16.784	0.627542
16.8	0.645928
16.816	0.659876
16.832	0.669703
16.848	0.676677
16.864	0.681115
16.88	0.683017
16.896	0.682383
16.912	0.677628
16.928	0.670020
16.944	0.661461
16.96	0.651951
16.976	0.642758
16.992	0.633882
17.008	0.625640
17.024	0.617398
17.04	0.609156
17.056	0.601231
17.072	0.593623
17.088	0.586015
17.104	0.578407
17.12	0.570799
17.136	0.563191
17.152	0.555900
17.168	0.549877
17.184	0.544805
17.2	0.540367
17.216	0.536880
17.232	0.534661
17.248	0.533393
17.264	0.532125
17.28	0.530857
17.296	0.528955
17.312	0.527053
17.328	0.525151
17.344	0.523249
17.36	0.521347
17.376	0.519445
17.392	0.517543
17.408	0.515641
17.424	0.513739
17.44	0.511837
17.456	0.510886
17.472	0.511203
17.488	0.513422
17.504	0.516592
17.52	0.519762
17.536	0.522932
17.552	0.526102
17.568	0.529272
17.584	0.532442
17.6	0.535295
17.616	0.536246
17.632	0.534978
17.648	0.531174
17.664	0.525785
17.68	0.519762
17.696	0.512788
17.712	0.501693
17.728	0.486794
17.744	0.469042
17.76	0.449388
17.776	0.431319
17.792	0.414201
17.808	0.396766
17.824	0.378697
17.84	0.362847
17.856	0.348899
17.872	0.334634
17.888	0.319735
17.904	0.304519
17.92	0.289620
17.936	0.276306
17.952	0.264260
17.968	0.250312
17.984	0.235096
18	0.220514
18.016	0.206566
18.032	0.192301
18.048	0.178036
18.064	0.165673
18.08	0.154895
18.096	0.146336
18.112	0.139362
18.128	0.131437
18.144	0.123195
18.16	0.116538
18.176	0.110832
18.192	0.104175
18.208	0.096884
18.224	0.088642
18.24	0.080083
18.256	0.072158
18.272	0.064867
18.288	0.059478
18.304	0.055040
18.32	0.051553
18.336	0.049017
18.352	0.048066
18.368	0.048700
18.384	0.051236
18.4	0.055357
18.416	0.059795
18.432	0.064233
18.448	0.068671
18.464	0.072792
18.48	0.076279
18.496	0.078498
18.512	0.080083
18.528	0.081034
18.544	0.080717
18.56	0.079449
18.576	0.078181
18.592	0.076596
18.608	0.073426
18.624	0.068354
18.64	0.063282
18.656	0.058210
18.672	0.053138
18.688	0.047749
18.704	0.041409
18.72	0.034435
18.736	0.027778
18.752	0.021438
18.768	0.013513
18.784	0.004637
18.8	-0.004239
18.816	-0.013115
18.832	-0.022625
18.848	-0.032769
18.864	-0.043547
18.88	-0.054008
18.896	-0.062567
18.912	-0.069224
18.928	-0.074613
18.944	-0.079051
18.96	-0.081587
18.976	-0.082855
18.992	-0.084123
19.008	-0.085391
19.024	-0.086659
19.04	-0.087610
19.056	-0.087610
19.072	-0.086659
19.088	-0.085074
19.104	-0.082855
19.12	-0.079368
19.136	-0.074930
19.152	-0.069858
19.168	-0.064152
19.184	-0.058446
19.2	-0.052106
19.216	-0.044815
19.232	-0.036573
19.248	-0.027697
19.264	-0.018187
19.28	-0.008677
19.296	0.000833
19.312	0.009392
19.328	0.016683
19.344	0.022706
19.36	0.027461
19.376	0.030948
19.392	0.033484
19.408	0.035386
19.424	0.036654
19.44	0.038873
19.456	0.041726
19.472	0.044896
19.488	0.048700
19.504	0.054089
19.52	0.060429
19.536	0.067720
19.552	0.075328
19.568	0.082302
19.584	0.088642
19.6	0.094665
19.616	0.100371
19.632	0.106077
19.648	0.111149
19.664	0.116221
19.68	0.121293
19.696	0.126365
19.712	0.131120
19.728	0.138094
19.744	0.146653
19.76	0.155529
19.776	0.165039
19.792	0.174549
19.808	0.184376
19.824	0.195788
19.84	0.208785
19.856	0.220197
19.872	0.230341
19.888	0.242387
19.904	0.256018
19.92	0.269966
19.936	0.284231
19.952	0.301666
19.968	0.321954
19.984	0.345412
20	0.370455
20.016	0.392328
20.032	0.411665
20.048	0.431636
20.064	0.451607
20.08	0.468408
20.096	0.481722
20.112	0.492817
20.128	0.501376
20.144	0.505497
20.16	0.506131
20.176	0.504546
20.192	0.501693
20.208	0.496938
20.224	0.490598
20.24	0.483941
20.256	0.477284
20.272	0.471895
20.288	0.467140
20.304	0.463336
20.32	0.459849
20.336	0.457947
20.352	0.456996
20.368	0.456045
20.384	0.454777
20.4	0.453509
20.416	0.452241
20.432	0.450973
20.448	0.449705
20.464	0.449388
20.48	0.449705
20.496	0.450656
20.512	0.452241
20.528	0.454143
20.544	0.456679
20.56	0.459215
20.576	0.461751
20.592	0.464604
20.608	0.467457
20.624	0.469042
20.64	0.470310
20.656	0.471578
20.672	0.473480
20.688	0.475699
20.704	0.478235
20.72	0.482039
20.736	0.487111
20.752	0.493768
20.768	0.502010
20.784	0.510252
20.8	0.518494
20.816	0.526736
20.832	0.534978
20.848	0.541952
20.864	0.547975
20.88	0.552096
20.896	0.554632
20.912	0.554949
20.928	0.553047
20.944	0.546707
20.96	0.536880
20.976	0.526102
20.992	0.514690
21.008	0.499791
21.024	0.482356
21.04	0.464604
21.056	0.447486
21.072	0.430368
21.088	0.413250
21.104	0.397400
21.12	0.382501
21.136	0.369504
21.152	0.358092
21.168	0.346680
21.184	0.335585
21.2	0.325441
21.216	0.315931
21.232	0.305153
21.248	0.292790
21.264	0.279793
21.28	0.266162
21.296	0.252848
21.312	0.240168
21.328	0.226854
21.344	0.213223
21.36	0.200860
21.376	0.190082
21.392	0.179304
21.408	0.168526
21.424	0.158699
21.44	0.149823
21.456	0.141898
21.472	0.134290
21.488	0.127316
21.504	0.120342
21.52	0.114002
21.536	0.107662
21.552	0.102590
21.568	0.098786
21.584	0.096567
21.6	0.096250
21.616	0.096567
21.632	0.098152
21.648	0.100371
21.664	0.102907
21.68	0.106077
21.696	0.109564
21.712	0.114319
21.728	0.120025
21.744	0.125414
21.76	0.130169
21.776	0.133656
21.792	0.135875
21.808	0.136509
21.824	0.135558
21.84	0.134607
21.856	0.133339
21.872	0.130169
21.888	0.125097
21.904	0.120025
21.92	0.114319
21.936	0.108613
21.952	0.102907
21.968	0.096250
21.984	0.088642
22	0.080400
22.016	0.071207
22.032	0.059795
22.048	0.046164
22.064	0.030314
22.08	0.013196
22.096	-0.002020
22.112	-0.015651
22.128	-0.028331
22.144	-0.040694
22.16	-0.050838
22.176	-0.059080
22.192	-0.066688
22.208	-0.073979
22.224	-0.080953
22.24	-0.087610
22.256	-0.092999
22.272	-0.097120
22.288	-0.101558
22.304	-0.105996
22.32	-0.109483
22.336	-0.112336
22.352	-0.114555
22.368	-0.116140
22.384	-0.116457
22.4	-0.115506
22.416	-0.113921
22.432	-0.111068
22.448	-0.105996
22.464	-0.099339
22.48	-0.092365
22.496	-0.084757
22.512	-0.076198
22.528	-0.066688
22.544	-0.056861
22.56	-0.046717
22.576	-0.037524
22.592	-0.028965
22.608	-0.022308
22.624	-0.016919
22.64	-0.012798
22.656	-0.009311
22.672	-0.006458
22.688	-0.003922
22.704	-0.002020
22.72	-0.000435
22.736	0.000833
22.752	0.002101
22.768	0.002418
22.784	0.001467
22.8	-0.000118
22.816	-0.002654
22.832	-0.007726
22.848	-0.014700
22.864	-0.023893
22.88	-0.034671
22.896	-0.044815
22.912	-0.054325
22.928	-0.065420
22.944	-0.077149
22.96	-0.087610
22.976	-0.096803
22.992	-0.105045
23.008	-0.112336
23.024	-0.118042
23.04	-0.122163
23.056	-0.124065
23.072	-0.124699
23.088	-0.124699
23.104	-0.124699
23.12	-0.123748
23.136	-0.122163
23.152	-0.120895
23.168	-0.119627
23.184	-0.116774
23.2	-0.112653
23.216	-0.107264
23.232	-0.101241
23.248	-0.093316
23.264	-0.084440
23.28	-0.076198
23.296	-0.067639
23.312	-0.056227
23.328	-0.042596
23.344	-0.027697
23.36	-0.011847
23.376	0.003052
23.392	0.017317
23.408	0.033801
23.424	0.051870
23.44	0.068354
23.456	0.083570
23.472	0.099737
23.488	0.116855
23.504	0.134607
23.52	0.152359
23.536	0.168526
23.552	0.183108
23.568	0.196422
23.584	0.208785
23.6	0.219246
23.616	0.228122
23.632	0.234779
23.648	0.239534
23.664	0.243021
23.68	0.245240
23.696	0.245874
23.712	0.245240
23.728	0.245557
23.744	0.246508
23.76	0.248093
23.776	0.250629
23.792	0.254750
23.808	0.260139
23.824	0.268381
23.84	0.279159
23.856	0.289620
23.872	0.300081
23.888	0.311176
23.904	0.322588
23.92	0.333683
23.936	0.344461
23.952	0.355556
23.968	0.367602
23.984	0.381233
24	0.395815
24.016	0.409129
24.032	0.422126
24.048	0.438293
24.064	0.456679
24.08	0.474431
24.096	0.491232
24.112	0.508350
24.128	0.525468
24.144	0.541952
24.16	0.557168
24.176	0.569848
24.192	0.579675
24.208	0.585698
24.224	0.588868
24.24	0.590453
24.256	0.590770
24.272	0.587283
24.288	0.580626
24.304	0.573652
24.32	0.566678
24.336	0.559704
24.352	0.552730
24.368	0.545756
24.384	0.538782
24.4	0.532759
24.416	0.527687
24.432	0.522298
24.448	0.516592
24.464	0.510569
24.48	0.504546
24.496	0.499157
24.512	0.494719
24.528	0.490915
24.544	0.487428
24.56	0.484258
24.576	0.481722
24.592	0.480137
24.608	0.479820
24.624	0.480454
24.64	0.481405
24.656	0.481722
24.672	0.481722
24.688	0.482356
24.704	0.483624
24.72	0.484258
24.736	0.484258
24.752	0.484892
24.768	0.486477
24.784	0.489330
24.8	0.493451
24.816	0.498523
24.832	0.504229
24.848	0.510569
24.864	0.517226
24.88	0.523249
24.896	0.528955
24.912	0.534661
24.928	0.541001
24.944	0.547975
24.96	0.554632
24.976	0.559704
24.992	0.562874
25.008	0.562557
25.024	0.559387
25.04	0.553998
25.056	0.546390
25.072	0.535929
25.088	0.522298
25.104	0.505814
25.12	0.487111
25.136	0.469676
25.152	0.453192
25.168	0.436708
25.184	0.420541
25.2	0.405325
25.216	0.391060
25.232	0.377112
25.248	0.363798
25.264	0.349850
25.28	0.335268
25.296	0.321320
25.312	0.307689
25.328	0.292790
25.344	0.276306
25.36	0.260773
25.376	0.246191
25.392	0.231609
25.408	0.216710
25.424	0.202762
25.44	0.189765
25.456	0.178036
25.472	0.167575
25.488	0.157114
25.504	0.146653
25.52	0.138411
25.536	0.131437
25.552	0.122561
25.568	0.112417
25.584	0.103224
25.6	0.094665
25.616	0.087057
25.632	0.080083
25.648	0.073426
25.664	0.067086
25.68	0.062331
25.696	0.058527
25.712	0.057893
25.728	0.059478
25.744	0.061697
25.76	0.064550
25.776	0.067720
25.792	0.071524
25.808	0.075328
25.824	0.079132
25.84	0.081985
25.856	0.083887
25.872	0.084204
25.888	0.083253
25.904	0.081034
25.92	0.078181
25.936	0.074694
25.952	0.070573
25.968	0.065184
25.984	0.058844
26	0.053455
26.016	0.049017
26.032	0.043628
26.048	0.036971
26.064	0.028729
26.08	0.019219
26.096	0.009709
26.112	0.000199
26.128	-0.010896
26.144	-0.022942
26.16	-0.034037
26.176	-0.044815
26.192	-0.056544
26.208	-0.069224
26.224	-0.082221
26.24	-0.095218
26.256	-0.105679
26.272	-0.113604
26.288	-0.119627
26.304	-0.124065
26.32	-0.127552
26.336	-0.130088
26.352	-0.131990
26.368	-0.133258
26.384	-0.134209
26.4	-0.134526
26.416	-0.133575
26.432	-0.131990
26.448	-0.129771
26.464	-0.126601
26.48	-0.123431
26.496	-0.119310
26.512	-0.113604
26.528	-0.105679
26.544	-0.095535
26.56	-0.084123
26.576	-0.074613
26.592	-0.066371
26.608	-0.057495
26.624	-0.047985
26.64	-0.039426
26.656	-0.031501
26.672	-0.023893
26.688	-0.016919
26.704	-0.011530
26.72	-0.007092
26.736	-0.003605
26.752	-0.000752
26.768	0.001467
26.784	0.003369
26.8	0.004954
26.816	0.006222
26.832	0.007490
26.848	0.008441
26.864	0.008124
26.88	0.006856
26.896	0.004954
26.912	0.002418
26.928	-0.001386
26.944	-0.006458
26.96	-0.012164
26.976	-0.018504
26.992	-0.026429
27.008	-0.035305
27.024	-0.045766
27.04	-0.057178
27.056	-0.066688
27.072	-0.073979
27.088	-0.080002
27.104	-0.084757
27.12	-0.087610
27.136	-0.088878
27.152	-0.090146
27.168	-0.091097
27.184	-0.090780
27.2	-0.089829
27.216	-0.088244
27.232	-0.086342
27.248	-0.084123
27.264	-0.081270
27.28	-0.077783
27.296	-0.073028
27.312	-0.066371
27.328	-0.058129
27.344	-0.046400
27.36	-0.031501
27.376	-0.017553
27.392	-0.003605
27.408	0.014464
27.424	0.036020
27.44	0.056625
27.456	0.076279
27.472	0.097835
27.488	0.121293
27.504	0.144117
27.52	0.165673
27.536	0.182474
27.552	0.195154
27.568	0.206883
27.584	0.217978
27.6	0.226220
27.616	0.232877
27.632	0.238583
27.648	0.243972
27.664	0.249044
27.68	0.253799
27.696	0.258237
27.712	0.262358
27.728	0.265845
27.744	0.268064
27.76	0.269332
27.776	0.270283
27.792	0.271868
27.808	0.274087
27.824	0.277574
27.84	0.282646
27.856	0.287401
27.872	0.292156
27.888	0.298813
27.904	0.307055
27.92	0.315931
27.936	0.324807
27.952	0.334634
27.968	0.345412
27.984	0.355556
28	0.365383
28.016	0.374893
28.032	0.384403
28.048	0.394864
28.064	0.405642
28.08	0.416420
28.096	0.426881
